"code","name","formal_name","code_table_item_id_i2","code_table_item_id_i3","code_table_item_id_i1","code_table_item_id_i4","code_table_item_id_i5","code_table_item_id_i6"
"150241610",坐骨神経ブロック（神経破壊剤又は高周波凝固法）,坐骨神経ブロック（神経破壊剤又は高周波凝固法使用）,2,11,L,101,0,4
"150241710",陰部神経ブロック（神経破壊剤又は高周波凝固法）,陰部神経ブロック（神経破壊剤又は高周波凝固法使用）,2,11,L,101,0,4
"150241810",経仙骨孔神経ブロック（神経破壊剤又は高周波凝固法）,経仙骨孔神経ブロック（神経破壊剤又は高周波凝固法使用）,2,11,L,101,0,4
"150241910",後頭神経ブロック（神経破壊剤又は高周波凝固法）,後頭神経ブロック（神経破壊剤又は高周波凝固法使用）,2,11,L,101,0,4
"150242010",神経幹内注射,神経幹内注射,2,11,L,102,0,0
"150242110",カテラン硬膜外注射,カテラン硬膜外注射,2,11,L,103,0,0
"150242210",神経ブロックにおける麻酔剤の持続的注入,神経ブロックにおける麻酔剤の持続的注入（１日につき）（チューブ挿入当日を除く）,2,11,L,105,0,0
"150242350",子宮内反症整復手術（腟式）（非観血的）,子宮内反症整復手術（腟式）（非観血的）,2,10,K,905,0,1
"150242450",尿道狭窄拡張術（尿道バルーンカテーテル）,尿道狭窄拡張術（尿道バルーンカテーテル）,2,10,K,821,2,0
"150242550",経皮的僧帽弁拡張術,経皮的僧帽弁拡張術,2,10,K,559,2,0
"150242910",難治性骨折電磁波電気治療法,難治性骨折電磁波電気治療法（一連につき）,2,10,K,47,0,0
"150243010",鋼線等による直達牽引,鋼線等による直達牽引（初日。観血的に行った場合の手技料を含む。）（１局所につき）,2,10,K,83,0,0
"150243210",体外式脊椎固定術,体外式脊椎固定術,2,10,K,144,0,0
"150243410",脳動脈瘤被包術（１箇所）,脳動脈瘤被包術（１箇所）,2,10,K,175,0,1
"150243510",脳動脈瘤被包術（２箇所以上）,脳動脈瘤被包術（２箇所以上）,2,10,K,175,0,2
"150243610",脳動脈瘤流入血管クリッピング（開頭）（１箇所）,脳動脈瘤流入血管クリッピング（開頭して行うもの）（１箇所）,2,10,K,176,0,1
"150243710",脳動脈瘤流入血管クリッピング（開頭）（２箇所以上）,脳動脈瘤流入血管クリッピング（開頭して行うもの）（２箇所以上）,2,10,K,176,0,2
"150243810",脳動脈瘤頸部クリッピング（１箇所）,脳動脈瘤頸部クリッピング（１箇所）,2,10,K,177,0,1
"150243910",脳動脈瘤頸部クリッピング（２箇所以上）,脳動脈瘤頸部クリッピング（２箇所以上）,2,10,K,177,0,2
"150244010",脊髄ドレナージ術,脊髄ドレナージ術,2,10,K,189,0,0
"150244110",網膜光凝固術（通常）,網膜光凝固術（通常のもの（一連につき））,2,10,K,276,0,1
"150244210",網膜光凝固術（その他特殊）,網膜光凝固術（その他特殊なもの（一連につき））,2,10,K,276,0,2
"150244370",イオントフォレーゼ加算,イオントフォレーゼ加算,2,10,K,933,0,0
"150244470",頸部郭清術併施加算（片）,頸部郭清術併施加算（片側）,2,10,K,0,0,0
"150244910",大動脈瘤切除術（上行）（弁置換術又は形成術）,大動脈瘤切除術（吻合又は移植を含む。）（上行大動脈）（大動脈弁置換術又は形成術を伴うもの）,2,10,K,560,0,1
"150245010",大動脈瘤切除術（上行）（その他）,大動脈瘤切除術（吻合又は移植を含む。）（上行大動脈）（その他のもの）,2,10,K,560,0,1
"150245110",大動脈瘤切除術（腹部大動脈（分枝血管の再建））,大動脈瘤切除術（吻合又は移植を含む。）（腹部大動脈（分枝血管の再建を伴うもの））,2,10,K,560,0,6
"150245210",大動脈瘤切除術（腹部大動脈（その他））,大動脈瘤切除術（吻合又は移植を含む。）（腹部大動脈（その他のもの））,2,10,K,560,0,7
"150245310",骨盤内臓全摘術,骨盤内臓全摘術,2,10,K,645,0,0
"150245410",直腸切除・切断術（低位前方切除術）,直腸切除・切断術（低位前方切除術）,2,10,K,740,0,2
"150245510",副腎腫瘍摘出術（皮質腫瘍）,副腎腫瘍摘出術（皮質腫瘍）,2,10,K,755,0,1
"150245610",副腎腫瘍摘出術（髄質腫瘍（褐色細胞腫））,副腎腫瘍摘出術（髄質腫瘍（褐色細胞腫））,2,10,K,755,0,2
"150245810",膀胱腫瘍摘出術,膀胱腫瘍摘出術,2,10,K,802,0,0
"150245910",膀胱悪性腫瘍手術（全摘（尿管Ｓ状結腸吻合利用で尿路変更を行う））,膀胱悪性腫瘍手術（全摘（尿管Ｓ状結腸吻合を利用して尿路変更を行うもの））,2,10,K,803,0,3
"150246010",膀胱悪性腫瘍手術（全摘（回腸又は結腸導管利用で尿路変更を行う））,膀胱悪性腫瘍手術（全摘（回腸又は結腸導管を利用して尿路変更を行うもの））,2,10,K,803,0,4
"150246110",膀胱悪性腫瘍手術（全摘（代用膀胱利用で尿路変更を行う））,膀胱悪性腫瘍手術（全摘（代用膀胱を利用して尿路変更を行うもの））,2,10,K,803,0,5
"150246210",膀胱悪性腫瘍手術（経尿道的手術）（その他）,膀胱悪性腫瘍手術（経尿道的手術）（その他のもの）,2,10,K,803,0,6
"150246310",尿道悪性腫瘍摘出術（摘出）,尿道悪性腫瘍摘出術（摘出）,2,10,K,817,0,1
"150246410",尿道悪性腫瘍摘出術（内視鏡）,尿道悪性腫瘍摘出術（内視鏡による場合）,2,10,K,817,0,2
"150246510",尿道悪性腫瘍摘出術（尿路変更）,尿道悪性腫瘍摘出術（尿路変更を行う場合）,2,10,K,817,0,3
"150246810",尿道形成手術（前部尿道）,尿道形成手術（前部尿道）,2,10,K,818,0,1
"150246910",尿道形成手術（後部尿道）,尿道形成手術（後部尿道）,2,10,K,818,0,2
"150247010",自己血輸血（６歳以上）（液状保存）,自己血輸血（６歳以上の患者の場合（２００ｍＬごとに））（液状保存の場合）,2,10,K,920,0,4
"150247110",ＨＬＡ型検査クラス１加算（Ａ、Ｂ、Ｃ）,ＨＬＡ型検査クラス１加算（Ａ、Ｂ、Ｃ）（一連につき）,2,10,K,920,0,10
"150247210",造血幹細胞採取（骨髄採取）（同種移植）,造血幹細胞採取（一連につき）（骨髄採取）（同種移植の場合）,2,10,K,921,0,1
"150247310",硬膜外麻酔後における局所麻酔剤の持続的注入,硬膜外麻酔後における局所麻酔剤の持続的注入（１日につき）（麻酔当日を除く。）,2,11,L,3,0,0
"150247470",硬膜外麻酔併施加算（頸・胸部）,硬膜外麻酔併施加算（頸・胸部）,2,11,L,8,0,6
"150247570",硬膜外麻酔併施加算（腰部）,硬膜外麻酔併施加算（腰部）,2,11,L,8,0,6
"150247670",硬膜外麻酔併施加算（仙骨部）,硬膜外麻酔併施加算（仙骨部）,2,11,L,8,0,6
"150247810",正中神経ブロック（局所麻酔剤又はボツリヌス毒素）,正中神経ブロック（局所麻酔剤又はボツリヌス毒素使用）,2,11,L,100,0,7
"150248250",慢性硬膜下血腫洗浄・除去術（穿頭）,慢性硬膜下血腫洗浄・除去術（穿頭による）,2,10,K,164,2,0
"150248350",汎光凝固術,汎光凝固術,2,10,K,276,0,2
"150248450",口蓋扁桃切除術（翌日以降）後出血止血術,口蓋扁桃切除術（翌日以降）後出血止血術,2,10,K,377,0,1
"150248550",口蓋扁桃摘出術（翌日以降）後出血止血術,口蓋扁桃摘出術（翌日以降）後出血止血術,2,10,K,377,0,2
"150248950",尿管剥離術,尿管剥離術,2,10,K,784,2,0
"150249050",内反足足板挺子固定,内反足足板挺子固定,2,10,K,83,2,0
"150251110",坐骨ヘルニア手術,ヘルニア手術（骨盤部ヘルニア）（坐骨ヘルニア）,2,10,K,633,0,8
"150251210",会陰ヘルニア手術,ヘルニア手術（骨盤部ヘルニア）（会陰ヘルニア）,2,10,K,633,0,8
"150251810",神経血管柄付植皮術（足）,神経血管柄付植皮術（足）,2,10,K,109,0,0
"150251910",下肢伝達麻酔,下肢伝達麻酔,2,11,L,5,0,0
"150252010",顔面・頭頸部の伝達麻酔,顔面・頭頸部の伝達麻酔（瞬目麻酔及び眼輪筋内浸潤麻酔を含む）,2,11,L,6,0,0
"150252110",腋臭症手術（その他）,腋臭症手術（その他のもの）,2,10,K,8,0,3
"150252810",増殖性硝子体網膜症手術,増殖性硝子体網膜症手術,2,10,K,281,0,0
"150253010",水晶体再建術（眼内レンズを挿入）（その他）,水晶体再建術（眼内レンズを挿入する場合）（その他のもの）,2,10,K,282,0,1
"150253110",小耳症手術（軟骨移植による耳介形成手術）,小耳症手術（軟骨移植による耳介形成手術）,2,10,K,299,0,1
"150253210",小耳症手術（耳介挙上）,小耳症手術（耳介挙上）,2,10,K,299,0,2
"150253310",舌形成手術（巨舌症手術）,舌形成手術（巨舌症手術）,2,10,K,418,0,0
"150253410",先天性気管狭窄症手術,先天性気管狭窄症手術,2,10,K,519,0,0
"150253510",食道腫瘍摘出術（内視鏡）,食道腫瘍摘出術（内視鏡によるもの）,2,10,K,526,0,1
"150253610",食道腫瘍摘出術（開胸又は開腹手術）,食道腫瘍摘出術（開胸又は開腹手術によるもの）,2,10,K,526,0,2
"150253810",不整脈手術（副伝導路切断術）,不整脈手術（副伝導路切断術）,2,10,K,594,0,1
"150253910",不整脈手術（心室頻拍症手術）,不整脈手術（心室頻拍症手術）,2,10,K,594,0,2
"150254110",腹腔鏡下胆嚢摘出術,腹腔鏡下胆嚢摘出術,2,10,K,672,2,0
"150254410",内視鏡的胆道ステント留置術,内視鏡的胆道ステント留置術,2,10,K,688,0,0
"150254510",精索捻転手術（その他）,精索捻転手術（その他のもの）,2,10,K,838,0,2
"150254810",自己血輸血（６歳以上）（凍結保存）,自己血輸血（６歳以上の患者の場合（２００ｍＬごとに））（凍結保存の場合）,2,10,K,920,0,4
"150254910",脳血管内手術（１箇所）,脳血管内手術（１箇所）,2,10,K,178,0,1
"150255010",内耳窓閉鎖術,内耳窓閉鎖術,2,10,K,327,0,0
"150255110",脳刺激装置植込術（片側）,脳刺激装置植込術（片側の場合）,2,10,K,181,0,1
"150255310",体外衝撃波胆石破砕術,体外衝撃波胆石破砕術（一連につき）,2,10,K,678,0,0
"150255470",体外衝撃波消耗性電極加算,体外衝撃波消耗性電極加算,2,10,K,938,0,0
"150255670",精密持続注入加算（硬膜外麻酔後における局所麻酔剤の持続的注入）,精密持続注入加算（硬膜外麻酔後における局所麻酔剤の持続的注入）,2,11,L,3,0,1
"150255770",精密持続注入加算（神経ブロックにおける麻酔剤の持続的注入）,精密持続注入加算（神経ブロックにおける麻酔剤の持続的注入）,2,11,L,105,0,1
"150255910",人工関節再置換術（肩）,人工関節再置換術（肩）,2,10,K,82,3,1
"150256010",人工関節再置換術（股）,人工関節再置換術（股）,2,10,K,82,3,1
"150256110",人工関節再置換術（膝）,人工関節再置換術（膝）,2,10,K,82,3,1
"150256210",人工関節再置換術（胸鎖）,人工関節再置換術（胸鎖）,2,10,K,82,3,2
"150256310",人工関節再置換術（肘）,人工関節再置換術（肘）,2,10,K,82,3,2
"150256410",人工関節再置換術（手）,人工関節再置換術（手）,2,10,K,82,3,2
"150256510",人工関節再置換術（足）,人工関節再置換術（足）,2,10,K,82,3,2
"150256610",人工関節再置換術（肩鎖）,人工関節再置換術（肩鎖）,2,10,K,82,3,3
"150256710",人工関節再置換術（指）,人工関節再置換術（指（手、足））,2,10,K,82,3,3
"150256850",レックリングハウゼン病偽神経腫切除術（露出部）１,レックリングハウゼン病偽神経腫切除術（露出部）（長径２センチメートル未満）,2,10,K,193,2,1
"150256950",レックリングハウゼン病偽神経腫切除術（露出部）２,レックリングハウゼン病偽神経腫切除術（露出部）（長径２センチメートル以上４センチメートル未満）,2,10,K,193,2,2
"150257050",レックリングハウゼン病偽神経腫切除術（露出部以外）１,レックリングハウゼン病偽神経腫切除術（露出部以外）（長径３センチメートル未満）,2,10,K,193,3,1
"150257150",レックリングハウゼン病偽神経腫切除術（露出部以外）２,レックリングハウゼン病偽神経腫切除術（露出部以外）（長径３センチメートル以上６センチメートル未満）,2,10,K,193,3,2
"150257250",上咽頭ポリープ摘出術（経鼻腔）,上咽頭ポリープ摘出術（経鼻腔によるもの）,2,10,K,371,2,2
"150257350",上咽頭ポリープ摘出術（経副鼻腔）,上咽頭ポリープ摘出術（経副鼻腔によるもの）,2,10,K,371,2,3
"150257450",上咽頭ポリープ摘出術（外切開）,上咽頭ポリープ摘出術（外切開によるもの）,2,10,K,371,2,4
"150260050",経皮的大動脈弁拡張術,経皮的大動脈弁拡張術,2,10,K,556,2,0
"150260150",経皮的肺動脈弁拡張術,経皮的肺動脈弁拡張術,2,10,K,570,2,0
"150260250",尿道ステント前立腺部尿道拡張術,尿道ステント前立腺部尿道拡張術,2,10,K,821,3,0
"150260350",経皮的冠動脈粥腫切除術,経皮的冠動脈粥腫切除術,2,10,K,547,0,0
"150260450",腹腔・静脈シャントバルブ設置術,腹腔・静脈シャントバルブ設置術,2,10,K,635,2,0
"150260550",胸腔・腹腔シャントバルブ設置術,胸腔・腹腔シャントバルブ設置術,2,10,K,501,2,0
"150260710",皮膚皮下粘膜下血管腫摘出術（露出部以外、長径３ｃｍ未満）,皮膚、皮下、粘膜下血管腫摘出術（露出部以外）（長径３センチメートル未満）,2,10,K,4,0,1
"150260810",皮膚皮下粘膜下血管腫摘出術（露出部以外、長径３ｃｍ〜６ｃｍ未満）,皮膚、皮下、粘膜下血管腫摘出術（露出部以外）（長径３センチメートル以上６センチメートル未満）,2,10,K,4,0,2
"150260910",皮膚悪性腫瘍切除術（単純切除）,皮膚悪性腫瘍切除術（単純切除）,2,10,K,7,0,2
"150261010",骨折経皮的鋼線刺入固定術（指）,骨折経皮的鋼線刺入固定術（指（手、足））,2,10,K,45,0,3
"150261110",骨折観血的手術（指）,骨折観血的手術（指（手、足））,2,10,K,46,0,3
"150261210",骨内異物（挿入物を含む）除去術（指）,骨内異物（挿入物を含む。）除去術（指（手、足））,2,10,K,48,0,4
"150261310",骨部分切除術（指）,骨部分切除術（指（手、足））,2,10,K,49,0,3
"150261410",骨腫瘍切除術（指）,骨腫瘍切除術（指（手、足））,2,10,K,52,0,3
"150261510",骨切り術（指）,骨切り術（指（手、足））,2,10,K,54,0,3
"150261710",偽関節手術（指）,偽関節手術（指（手、足））,2,10,K,56,0,3
